ids,train_1_test_0_ids,true_labels,predicted_labels_srnc,predicted_labels_rejection,predicted_labels_semi,known_1_unknown_0_classes
102,0,9,9,111,9,1
103,1,9,-1,-1,-1,-1
104,1,9,-1,-1,-1,-1
105,0,9,9,111,9,1
106,0,9,9,111,9,1
107,0,9,9,111,9,1
108,0,9,9,111,9,1
109,1,9,-1,-1,-1,-1
110,0,9,9,111,9,1
111,0,9,9,111,9,1
112,0,9,9,111,9,1
113,0,9,9,111,9,1
114,0,9,9,111,9,1
115,0,9,9,111,9,1
116,0,9,9,111,9,1
117,0,8,8,111,8,1
118,0,8,8,111,8,1
119,0,8,8,111,8,1
120,0,8,8,111,8,1
121,0,8,8,111,8,1
122,1,8,-1,-1,-1,-1
123,0,8,8,111,8,1
124,0,8,8,111,8,1
125,0,8,8,111,8,1
126,1,8,-1,-1,-1,-1
127,0,8,8,111,8,1
128,0,8,8,111,8,1
129,1,8,-1,-1,-1,-1
130,0,8,8,111,8,1
131,0,8,8,111,8,1
132,0,8,8,111,8,1
133,0,8,8,111,8,1
134,0,8,8,111,8,1
135,0,8,8,111,8,1
136,0,8,8,111,8,1
137,1,8,-1,-1,-1,-1
138,0,8,8,111,8,1
139,0,8,8,111,8,1
140,0,8,8,111,8,1
141,0,8,8,111,8,1
142,0,8,8,111,8,1
143,0,8,8,111,8,1
144,0,8,8,111,8,1
145,0,8,8,111,8,1
146,0,8,8,111,8,1
147,0,8,8,111,8,1
148,0,8,8,111,8,1
149,0,8,8,111,8,1
150,0,8,8,111,8,1
151,0,8,8,111,8,1
152,0,8,8,111,8,1
153,0,8,8,111,8,1
154,0,8,8,111,8,1
155,0,8,8,111,8,1
156,0,8,8,111,8,1
157,0,8,8,111,8,1
158,0,8,8,111,8,1
159,0,8,8,111,8,1
160,0,8,8,111,8,1
161,0,8,8,111,8,1
162,0,8,8,111,8,1
163,0,8,8,111,8,1
164,1,8,-1,-1,-1,-1
165,0,8,8,111,8,1
166,0,8,8,111,8,1
167,0,8,8,111,8,1
168,0,8,8,111,8,1
169,0,8,8,111,8,1
170,0,8,8,111,8,1
171,0,7,111,111,7,1
172,0,7,111,111,7,1
173,0,7,111,111,7,1
174,1,7,-1,-1,-1,-1
175,0,7,7,111,7,1
176,0,7,111,111,7,1
177,0,7,111,111,7,1
178,1,7,-1,-1,-1,-1
179,0,7,111,111,7,1
180,0,7,111,111,7,1
181,0,7,111,111,7,1
182,0,7,111,111,7,1
183,1,7,-1,-1,-1,-1
184,0,7,111,111,7,1
185,0,7,111,111,7,1
186,0,7,111,111,7,1
187,0,7,111,111,7,1
188,0,7,111,111,7,1
189,0,7,111,111,7,1
190,0,7,111,111,7,1
191,0,7,111,111,7,1
192,0,7,7,111,7,1
193,0,7,7,111,7,1
194,0,7,111,111,7,1
195,0,10,111,111,12,0
196,0,10,111,111,12,0
197,0,10,111,111,12,0
198,0,10,111,111,12,0
199,0,10,111,111,12,0
200,0,10,111,111,12,0
201,0,10,111,111,12,0
202,0,10,111,111,12,0
203,0,10,111,111,12,0
204,0,10,111,111,12,0
205,0,10,111,111,12,0
206,0,10,111,111,12,0
207,0,10,111,111,12,0
208,0,10,111,111,12,0
209,0,10,111,111,12,0
210,0,10,111,111,12,0
211,0,10,111,111,12,0
212,0,10,111,111,12,0
213,0,10,111,111,12,0
214,0,10,111,111,12,0
215,0,10,111,111,12,0
216,0,10,111,111,12,0
217,0,10,111,111,12,0
218,0,10,111,111,12,0
219,0,10,111,111,12,0
220,0,10,111,111,12,0
221,0,10,111,111,12,0
222,0,10,111,111,12,0
223,0,10,111,111,12,0
224,0,10,111,111,12,0
225,0,10,111,111,12,0
226,0,10,111,111,12,0
227,0,10,111,111,12,0
228,0,10,111,111,12,0
229,0,10,111,111,12,0
230,0,10,111,111,12,0
231,0,10,111,111,12,0
232,0,10,111,111,12,0
233,0,10,111,111,12,0
234,0,10,111,111,12,0
235,0,6,111,111,6,1
236,0,6,111,111,6,1
237,1,6,-1,-1,-1,-1
238,0,6,111,111,6,1
239,0,6,111,111,6,1
240,1,6,-1,-1,-1,-1
241,0,6,111,111,6,1
242,0,6,6,111,14,1
243,0,6,111,111,6,1
244,0,6,6,111,6,1
245,0,6,111,111,6,1
246,0,6,6,111,6,1
247,0,6,6,111,6,1
248,0,6,111,111,6,1
249,0,6,111,111,6,1
250,0,6,6,111,6,1
251,0,5,6,111,6,0
252,0,6,111,111,6,1
253,0,5,111,111,6,0
254,0,5,6,111,11,0
255,0,5,6,111,11,0
256,0,5,6,111,6,0
257,0,5,111,111,6,0
258,0,5,111,111,12,0
259,0,11,111,111,11,1
260,0,11,111,111,11,1
261,0,11,111,111,11,1
262,0,11,111,111,11,1
263,0,11,7,111,11,1
264,0,11,111,111,11,1
265,0,11,111,111,11,1
266,0,11,111,111,11,1
267,0,11,111,111,11,1
268,1,11,-1,-1,-1,-1
269,0,11,111,111,11,1
270,0,11,111,111,11,1
271,1,11,-1,-1,-1,-1
272,0,11,111,111,11,1
273,0,11,111,111,11,1
274,0,4,111,111,6,0
275,0,4,111,111,6,0
276,0,4,6,111,11,0
277,0,4,6,111,6,0
278,0,4,111,111,6,0
279,0,4,111,111,6,0
280,0,4,111,111,6,0
281,0,4,111,111,6,0
282,0,4,111,111,6,0
283,0,4,111,111,6,0
284,0,4,6,111,11,0
285,0,4,111,111,6,0
286,0,4,111,111,6,0
287,0,4,6,111,11,0
288,0,4,111,111,6,0
289,0,4,6,111,6,0
290,0,4,6,111,6,0
291,0,4,6,111,11,0
292,0,4,111,111,6,0
293,0,4,6,111,6,0
294,0,4,111,111,6,0
295,0,4,111,111,11,0
296,0,4,111,111,6,0
297,0,4,111,111,6,0
298,0,4,6,111,6,0
299,0,4,111,111,6,0
